/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C001P013R001A016.skeleton,16,13
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C003P008R001A033.skeleton,33,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P025R001A015.skeleton,15,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C002P025R001A033.skeleton,33,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C003P007R001A002.skeleton,2,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C003P015R001A044.skeleton,44,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C002P017R001A020.skeleton,20,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C003P019R001A009.skeleton,9,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S004C001P020R001A042.skeleton,42,20
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P007R001A030.skeleton,30,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P001R001A034.skeleton,34,1
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C002P018R001A025.skeleton,25,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C002P001R001A041.skeleton,41,1
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C001P014R001A001.skeleton,1,14
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C003P025R001A038.skeleton,38,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C002P008R001A012.skeleton,12,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P021R001A044.skeleton,44,21
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P025R001A012.skeleton,12,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C002P007R001A037.skeleton,37,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C002P017R001A017.skeleton,17,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C002P022R001A009.skeleton,9,22
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C001P017R001A008.skeleton,8,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C002P016R001A018.skeleton,18,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C003P009R001A047.skeleton,47,9
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P025R001A010.skeleton,10,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C003P016R001A012.skeleton,12,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C003P017R001A016.skeleton,16,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C002P007R001A019.skeleton,19,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C003P026R001A041.skeleton,41,26
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C003P024R001A027.skeleton,27,24
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C001P018R001A030.skeleton,30,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C002P004R001A043.skeleton,43,4
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P017R001A002.skeleton,2,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C001P017R001A003.skeleton,3,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C003P008R001A020.skeleton,20,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P013R001A039.skeleton,39,13
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C003P008R001A026.skeleton,26,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S004C003P020R001A041.skeleton,41,20
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C003P008R001A003.skeleton,3,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C001P003R001A044.skeleton,44,3
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C001P021R001A012.skeleton,12,21
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C003P016R001A033.skeleton,33,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C002P008R001A029.skeleton,29,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C002P008R001A043.skeleton,43,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P021R001A047.skeleton,47,21
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C001P007R001A034.skeleton,34,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C002P020R001A019.skeleton,19,20
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C001P007R001A007.skeleton,7,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C003P018R001A021.skeleton,21,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P017R001A021.skeleton,21,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C003P019R001A035.skeleton,35,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C001P003R001A008.skeleton,8,3
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S004C003P003R001A043.skeleton,43,3
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C002P015R001A001.skeleton,1,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C003P022R001A041.skeleton,41,22
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C001P021R001A018.skeleton,18,21
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C003P024R001A014.skeleton,14,24
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C002P006R001A041.skeleton,41,6
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P019R001A032.skeleton,32,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C003P001R001A013.skeleton,13,1
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C002P001R001A044.skeleton,44,1
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C003P025R001A012.skeleton,12,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C002P017R001A020.skeleton,20,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C001P015R001A047.skeleton,47,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P025R001A021.skeleton,21,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P025R001A047.skeleton,47,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C002P008R001A007.skeleton,7,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C002P021R001A045.skeleton,45,21
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C001P008R001A008.skeleton,8,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P007R001A037.skeleton,37,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C003P008R001A036.skeleton,36,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C003P007R001A004.skeleton,4,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C001P002R001A029.skeleton,29,2
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C001P017R001A020.skeleton,20,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P017R001A046.skeleton,46,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C002P019R001A044.skeleton,44,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C002P015R001A016.skeleton,16,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C003P008R001A048.skeleton,48,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P027R001A035.skeleton,35,27
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C002P007R001A015.skeleton,15,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C002P039R001A002.skeleton,2,39
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P031R001A043.skeleton,43,31
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C003P014R001A005.skeleton,5,14
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P038R001A001.skeleton,1,38
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C002P019R001A023.skeleton,23,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C002P016R001A011.skeleton,11,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C001P007R001A017.skeleton,17,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C001P008R001A047.skeleton,47,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C003P040R001A011.skeleton,11,40
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C002P034R001A015.skeleton,15,34
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C001P017R001A037.skeleton,37,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C003P008R001A017.skeleton,17,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C003P008R001A043.skeleton,43,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C003P015R001A010.skeleton,10,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C002P027R001A017.skeleton,17,27
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C001P019R001A021.skeleton,21,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P038R001A023.skeleton,23,38
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C001P016R001A028.skeleton,28,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C002P008R001A002.skeleton,2,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C002P040R001A015.skeleton,15,40
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P027R001A012.skeleton,12,27
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C002P007R001A029.skeleton,29,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C002P027R001A002.skeleton,2,27
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C002P008R001A042.skeleton,42,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C003P001R001A032.skeleton,32,1
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P034R001A034.skeleton,34,34
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C002P007R001A029.skeleton,29,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P015R001A016.skeleton,16,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C003P007R001A013.skeleton,13,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C003P007R001A020.skeleton,20,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C003P015R001A034.skeleton,34,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C003P004R001A046.skeleton,46,4
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P018R001A008.skeleton,8,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C001P008R001A038.skeleton,38,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C001P025R001A014.skeleton,14,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C001P007R001A007.skeleton,7,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C002P006R001A047.skeleton,47,6
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C002P033R001A010.skeleton,10,33
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C003P017R001A023.skeleton,23,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C002P027R001A003.skeleton,3,27
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C002P025R001A005.skeleton,5,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C003P017R001A016.skeleton,16,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C002P017R001A029.skeleton,29,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C002P015R001A021.skeleton,21,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C002P005R001A041.skeleton,41,5
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P025R001A035.skeleton,35,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C001P007R001A032.skeleton,32,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C001P006R001A025.skeleton,25,6
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P016R001A001.skeleton,1,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C001P019R001A008.skeleton,8,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P007R001A014.skeleton,14,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C001P016R001A028.skeleton,28,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C002P017R001A015.skeleton,15,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C003P008R001A025.skeleton,25,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C002P037R001A029.skeleton,29,37
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C001P007R001A004.skeleton,4,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C002P008R001A001.skeleton,1,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C001P018R001A048.skeleton,48,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C002P016R001A037.skeleton,37,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C001P018R001A001.skeleton,1,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C002P015R001A045.skeleton,45,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C002P013R001A018.skeleton,18,13
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P018R001A032.skeleton,32,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P015R001A015.skeleton,15,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C002P027R001A017.skeleton,17,27
